,Normal_Samples,Exponential_Samples,Bimodal_Samples
28273,59.71,10.62,33.57
28274,45.32,35.03,37.88
28275,38.37,11.18,33.32
28276,34.29,12.44,44.54
28277,62.21,19.36,36.85
28278,77.54,6.11,26.82
28279,51.44,3.25,33.61
28280,53.2,11.55,17.71
28281,38.96,22.0,26.65
28282,52.37,12.7,34.3
28283,50.53,3.59,30.64
28284,67.28,12.91,39.39
28285,47.52,20.62,33.52
28286,42.77,3.15,22.01
28287,54.85,18.11,37.76
28288,47.28,8.74,41.78
28289,62.63,2.72,22.36
28290,60.79,5.97,39.21
28291,34.35,4.09,39.01
28292,54.83,12.1,29.02
28293,44.34,4.43,29.32
28294,53.75,1.36,28.44
28295,54.58,33.19,33.04
28296,44.98,13.31,14.78
28297,29.97,2.02,30.78
28298,63.77,6.73,24.62
28299,45.7,12.82,35.79
28300,48.86,21.23,35.9
28301,66.98,15.78,111.5
28302,76.23,10.07,20.36
28303,43.16,11.94,108.71
28304,39.96,20.89,34.15
28305,49.95,8.61,23.43
28306,42.24,3.8,28.03
28307,53.02,11.51,30.24
28308,45.67,3.82,21.25
28309,37.48,6.76,16.82
28310,56.6,19.73,41.35
28311,39.8,45.33,13.5
28312,52.84,1.7,14.48
28313,48.46,6.13,55.32
28314,51.0,8.4,29.62
28315,48.12,1.93,11.57
28316,56.69,5.06,95.0
28317,40.89,6.55,16.3
28318,61.72,18.77,27.74
28319,45.81,9.96,29.1
28320,65.59,10.22,51.97
28321,61.97,13.79,37.97
28322,44.9,12.92,41.98
28323,51.39,1.83,14.41
28324,57.46,33.39,95.31
28325,41.75,8.53,31.11
28326,43.49,12.03,29.7
28327,43.56,2.8,24.85
28328,44.28,14.34,38.4
28329,59.76,18.99,16.69
28330,68.36,1.13,22.13
28331,40.86,3.84,22.63
28332,44.18,4.79,102.41
28333,47.04,8.25,36.01
28334,62.62,15.44,20.03
28335,37.58,6.0,25.31
28336,24.54,7.09,27.51
28337,59.89,1.49,19.51
28338,50.29,2.14,28.69
28339,53.29,26.94,32.94
28340,45.63,1.86,27.83
28341,37.76,6.0,92.72
28342,59.91,15.72,21.27
28343,79.62,19.44,26.07
28344,72.33,4.11,29.25
28345,51.58,38.75,23.3
28346,38.46,42.01,42.69
28347,57.46,3.94,34.84
28348,60.94,14.99,33.96
28349,59.98,1.8,23.51
28350,35.18,2.28,112.25
28351,55.17,5.44,25.6
28352,39.4,9.61,26.46
28353,59.59,17.63,26.75
28354,55.69,7.85,22.84
28355,34.26,61.58,32.46
28356,57.56,14.56,20.5
28357,44.56,2.36,30.27
28358,55.54,7.95,37.09
28359,54.04,37.06,25.28
28360,53.86,9.3,20.46
28361,50.24,26.48,28.31
28362,44.04,24.06,36.62
28363,51.68,4.7,25.2
28364,40.5,4.23,34.17
28365,48.13,8.48,27.09
28366,55.2,13.4,36.26
28367,44.77,5.18,39.37
28368,55.67,5.3,26.37
28369,54.97,6.12,31.05
28370,56.42,13.38,37.45
28371,57.91,49.7,21.55
28372,71.39,5.39,28.86
28373,53.38,15.2,24.76
28374,40.85,8.37,18.16
28375,38.27,4.38,31.22
28376,37.2,21.88,32.83
28377,53.91,6.61,14.03
28378,50.46,31.94,35.99
28379,63.8,8.77,21.28
28380,50.35,8.77,46.98
28381,50.41,2.54,102.89
28382,31.91,9.84,39.51
28383,54.11,9.0,26.45
28384,65.47,30.0,32.27
28385,36.45,2.03,21.16
28386,44.27,22.84,33.58
28387,34.71,23.52,32.72
28388,43.36,21.78,26.42
28389,57.73,12.9,35.67
28390,46.86,3.17,26.32
28391,34.47,6.05,23.85
28392,48.31,16.92,32.09
28393,52.06,14.72,24.95
28394,33.68,27.29,28.35
28395,52.38,4.14,32.72
28396,63.74,23.43,29.05
28397,56.99,6.53,34.45
28398,36.09,5.05,35.23
28399,47.65,19.24,27.4
28400,43.22,2.33,16.6
28401,46.16,21.51,108.19
28402,55.07,25.5,35.67
28403,44.84,32.14,23.71
28404,40.08,21.96,38.02
28405,60.39,9.95,98.32
28406,41.58,13.49,24.78
28407,66.44,1.19,28.44
28408,36.95,3.69,28.11
28409,42.84,1.93,24.06
28410,57.4,5.09,17.26
28411,54.18,4.92,24.9
28412,37.03,10.18,27.8
28413,49.21,2.28,92.39
28414,51.33,2.74,113.12
28415,43.74,9.72,31.82
28416,49.66,4.55,93.81
28417,61.36,30.1,22.57
28418,55.39,19.65,35.09
28419,42.71,11.31,92.01
28420,42.83,6.02,23.85
28421,50.21,8.59,28.34
28422,20.75,4.96,95.72
28423,46.51,3.69,37.34
28424,48.78,11.5,23.99
28425,44.42,19.96,28.32
28426,44.66,8.54,27.81
28427,45.51,5.77,32.23
28428,44.37,9.99,32.01
28429,45.13,22.18,22.31
28430,49.26,11.34,52.73
28431,49.12,3.7,24.68
28432,51.87,4.12,20.36
28433,45.77,12.65,25.41
28434,82.2,18.79,100.56
28435,38.97,8.99,42.89
28436,58.02,8.45,31.81
28437,38.62,1.29,35.3
28438,48.45,17.22,38.54
28439,51.52,4.3,24.82
28440,59.8,4.41,33.23
28441,51.87,1.28,33.76
28442,35.95,13.97,20.33
28443,46.56,9.22,26.39
28444,59.79,7.62,36.0
28445,49.43,13.45,30.67
28446,30.04,6.5,34.5
28447,52.18,10.48,15.53
28448,68.82,9.19,29.25
28449,61.5,5.97,19.32
28450,48.05,1.38,34.94
28451,34.99,3.76,36.49
28452,41.75,12.63,27.03
28453,49.73,5.57,39.05
28454,44.36,21.91,41.99
28455,43.07,2.1,27.89
28456,33.09,9.67,14.91
28457,60.47,12.28,36.09
28458,53.42,21.36,89.69
28459,48.48,12.96,34.32
28460,48.74,8.02,28.06
28461,48.21,3.61,41.55
28462,64.29,10.14,39.72
28463,49.96,17.97,39.51
28464,22.13,12.97,21.91
28465,51.33,1.84,26.45
28466,46.08,30.44,44.44
28467,76.26,5.67,29.81
28468,49.13,11.68,37.74
28469,46.63,8.58,27.27
28470,49.08,5.8,30.8
28471,56.45,3.72,39.79
28472,44.02,9.72,29.95
28473,40.88,13.81,38.32
28474,63.08,13.63,33.19
28475,25.04,4.84,22.71
28476,31.65,16.66,38.13
28477,41.99,3.78,31.96
28478,62.26,1.51,22.86
28479,47.13,18.37,26.31
28480,60.15,7.42,32.13
28481,55.74,6.66,41.05
28482,40.39,1.15,40.69
28483,44.63,7.75,19.14
28484,45.31,30.83,29.72
28485,45.74,23.44,37.81
28486,44.71,1.26,28.52
28487,38.04,17.63,36.28
28488,32.34,3.82,38.78
28489,55.38,8.81,33.18
28490,69.6,48.25,33.43
28491,42.21,10.79,24.72
28492,52.73,14.21,25.18
28493,47.89,9.7,20.04
28494,60.92,4.33,26.36
28495,46.66,8.23,30.89
28496,49.38,13.78,11.87
28497,50.62,15.54,33.24
28498,63.27,6.97,38.55
28499,44.99,1.63,32.41
28500,56.39,16.36,28.28
28501,34.47,22.15,19.45
28502,39.83,7.46,37.53
28503,64.01,13.31,33.0
28504,53.14,8.8,40.59
28505,50.01,1.3,98.16
28506,40.88,25.32,29.23
28507,60.54,1.51,39.01
28508,45.56,14.43,42.49
28509,61.8,11.23,20.83
28510,46.42,1.66,95.77
28511,48.16,16.19,37.38
28512,57.41,5.97,79.37
28513,48.2,5.94,114.3
28514,53.06,2.38,45.11
28515,51.83,39.66,20.72
28516,46.23,10.38,26.68
28517,55.77,1.96,40.38
28518,52.92,3.66,90.84
28519,69.19,18.57,30.86
28520,48.44,17.71,23.47
28521,72.27,15.25,43.04
28522,60.87,1.17,24.4
28523,52.62,5.65,13.63
28524,25.3,4.44,32.05
28525,53.21,1.54,35.53
28526,46.73,4.89,20.68
28527,43.65,8.19,37.1
28528,59.09,6.84,22.77
28529,43.59,7.32,110.71
28530,29.04,5.88,34.77
28531,70.96,1.06,35.88
28532,44.08,3.69,19.23
28533,55.76,21.68,23.72
28534,45.97,4.76,28.7
28535,51.99,35.16,30.89
28536,61.83,20.71,23.67
28537,26.86,4.56,22.21
28538,34.94,1.14,12.62
28539,44.4,13.44,29.91
28540,48.43,4.68,23.4
28541,39.3,14.77,31.91
28542,46.77,10.84,29.24
28543,53.19,6.13,18.07
28544,45.31,9.67,20.18
28545,58.17,13.58,110.22
28546,53.91,7.28,17.58
28547,42.77,7.19,23.28
28548,30.88,7.43,23.01
28549,53.34,23.12,48.66
28550,47.13,3.25,27.13
28551,32.31,9.05,43.42
28552,43.38,7.2,32.45
28553,58.92,5.64,13.72
28554,47.2,3.97,30.58
28555,42.06,8.72,30.0
28556,50.58,10.19,19.45
28557,48.9,12.66,21.36
28558,61.96,12.94,33.41
28559,52.76,10.92,18.06
28560,54.74,5.53,25.72
28561,49.53,17.62,22.67
28562,32.86,2.82,35.89
28563,41.45,3.56,38.97
28564,53.53,18.45,26.55
28565,54.43,4.75,25.2
28566,60.69,1.23,89.76
28567,53.98,5.6,30.27
28568,48.9,5.46,18.43
28569,42.02,18.31,86.42
28570,41.1,14.8,14.73
28571,35.01,9.3,27.05
28572,48.12,12.64,27.2
28573,46.65,27.0,38.22
28574,51.62,6.55,36.93
28575,61.44,3.75,19.78
28576,40.84,11.29,26.21
28577,33.98,3.59,117.65
28578,47.13,7.75,91.49
28579,47.76,6.67,24.3
28580,53.04,2.01,95.96
28581,56.23,4.92,36.67
28582,54.13,12.19,20.83
28583,49.16,6.29,32.72
28584,48.61,3.52,35.35
28585,53.89,7.33,38.55
28586,54.17,22.84,24.25
28587,71.06,17.63,32.02
28588,62.24,9.74,21.54
28589,53.48,17.28,23.95
28590,58.81,4.06,33.84
28591,55.31,14.06,30.27
28592,52.17,12.76,14.42
28593,46.21,3.87,22.61
28594,34.51,1.27,33.65
28595,47.77,1.97,34.64
28596,59.39,18.79,39.61
28597,47.94,4.46,19.98
28598,48.06,5.63,28.16
28599,44.0,3.6,19.98
28600,54.35,8.81,41.53
28601,37.61,3.26,39.78
28602,49.58,13.75,45.01
28603,44.74,6.45,38.53
28604,41.9,25.23,30.47
28605,58.9,6.23,38.02
28606,51.68,1.87,24.91
28607,48.87,9.23,104.76
28608,57.75,5.41,29.92
28609,47.32,8.6,22.3
28610,39.68,3.5,24.72
28611,54.24,32.82,92.38
28612,47.51,11.37,27.53
28613,56.54,4.23,22.25
28614,61.34,1.03,32.18
28615,36.47,1.34,23.9
28616,68.76,4.83,47.28
28617,28.24,4.49,33.86
28618,50.89,32.33,35.62
28619,53.24,4.47,43.2
28620,50.51,8.01,30.83
28621,45.75,16.61,29.88
28622,52.53,1.21,20.22
28623,50.59,15.67,40.48
28624,45.34,6.12,24.6
28625,41.97,6.25,24.98
28626,34.18,1.87,87.15
28627,53.08,16.91,28.63
28628,54.28,23.62,32.6
28629,61.3,14.75,104.59
28630,42.08,38.72,22.36
28631,60.54,8.37,20.19
28632,65.86,26.75,23.26
28633,53.88,24.81,38.22
28634,38.38,20.06,40.43
28635,66.18,15.05,40.27
28636,45.06,4.84,44.84
28637,41.55,1.49,39.66
28638,58.68,36.12,88.2
28639,49.48,15.08,45.8
28640,50.12,28.18,19.57
28641,46.63,4.85,28.71
28642,56.15,2.18,39.28
28643,62.99,8.81,29.08
28644,63.64,16.54,29.7
28645,52.27,1.41,17.82
28646,59.14,6.51,89.47
28647,43.84,6.97,23.27
28648,46.44,16.32,21.17
28649,56.05,19.11,20.44
28650,57.74,2.45,31.5
28651,41.9,2.24,41.31
28652,46.04,3.37,22.76
28653,50.19,23.66,41.45
28654,52.86,8.68,27.35
28655,54.96,35.56,36.6
28656,45.84,21.73,30.03
28657,43.92,14.47,25.37
28658,40.2,7.37,31.09
28659,47.74,21.35,35.36
28660,54.05,12.8,29.37
28661,56.92,14.37,37.5
28662,61.55,16.15,33.31
28663,48.99,8.36,43.41
28664,58.21,2.34,40.73
28665,58.03,3.22,111.94
28666,38.61,4.72,22.13
28667,33.44,8.1,22.91
28668,32.5,1.2,18.98
28669,55.28,9.17,33.23
28670,40.05,6.74,14.14
28671,51.01,1.77,30.59
28672,62.51,1.19,31.26
28673,28.73,16.2,35.48
28674,51.37,29.55,27.93
28675,54.06,7.1,29.28
28676,38.4,1.2,28.68
28677,55.58,2.67,31.33
28678,49.04,5.49,34.12
28679,38.94,12.73,8.39
28680,58.48,27.71,29.94
28681,34.54,10.02,98.25
28682,42.56,1.61,26.45
28683,45.89,3.57,30.88
28684,53.91,17.8,44.07
28685,53.89,11.69,32.62
28686,48.53,18.42,24.69
28687,70.35,2.71,27.03
28688,71.56,1.36,19.78
28689,53.25,9.43,21.85
28690,50.53,26.54,36.64
28691,48.41,9.74,25.79
28692,59.5,3.1,19.1
28693,29.43,2.22,90.68
28694,73.21,10.65,17.51
28695,55.33,2.44,30.03
28696,51.02,77.8,31.6
28697,41.53,1.09,29.03
28698,60.87,8.01,35.29
28699,41.59,2.84,31.22
28700,57.32,23.03,21.34
28701,51.86,2.66,29.07
28702,47.5,6.86,27.05
28703,46.93,8.93,13.85
28704,53.33,2.97,44.84
28705,54.36,2.5,88.32
28706,65.39,19.51,41.12
28707,45.55,9.29,24.41
28708,46.13,7.02,15.67
28709,49.47,14.04,41.88
28710,39.11,23.29,30.29
28711,45.17,24.84,32.42
28712,54.89,7.91,28.09
28713,31.42,6.23,40.83
28714,49.36,4.07,26.91
28715,52.16,1.05,21.31
28716,63.02,8.86,35.15
28717,42.9,6.65,34.1
28718,61.4,4.92,41.2
28719,56.08,1.12,33.73
28720,47.11,1.34,37.03
28721,53.07,2.62,18.51
28722,47.51,20.67,27.64
28723,52.68,4.16,40.31
28724,59.45,28.66,21.06
28725,55.48,11.8,48.75
28726,46.22,2.21,34.84
28727,59.49,7.86,37.22
28728,39.09,8.64,41.22
28729,50.54,1.04,8.01
28730,61.94,5.86,44.07
28731,60.22,7.86,31.75
28732,43.16,1.85,31.48
28733,56.34,11.71,30.23
28734,43.17,20.1,35.74
28735,32.0,18.61,26.18
28736,41.58,8.77,37.24
28737,45.88,2.8,32.91
28738,62.67,18.62,98.76
28739,36.18,11.43,28.99
28740,57.75,9.36,29.91
28741,55.11,17.35,15.56
28742,50.82,22.72,108.38
28743,39.38,1.24,16.47
28744,49.9,10.97,34.62
28745,51.48,10.17,30.55
28746,38.88,1.96,87.86
28747,37.47,2.58,13.96
28748,46.92,7.37,25.4
28749,36.9,7.91,104.64
28750,43.89,3.86,37.36
28751,57.88,5.6,24.62
28752,45.87,4.96,28.68
28753,48.27,16.78,19.33
28754,34.31,18.43,96.45
28755,45.39,10.34,31.46
28756,42.21,28.46,23.21
28757,48.53,4.7,33.33
28758,43.25,13.27,29.7
28759,52.66,13.35,48.67
28760,59.31,17.45,15.84
28761,48.75,15.13,100.34
28762,44.71,1.58,21.93
28763,44.59,3.49,29.77
28764,52.34,2.23,37.5
28765,48.01,15.36,28.05
28766,51.62,9.53,24.56
28767,44.35,12.02,13.86
28768,62.94,12.26,35.28
28769,53.79,1.69,29.61
28770,48.04,3.02,25.37
28771,60.46,9.07,31.88
28772,39.15,8.02,26.59
28773,57.38,5.15,26.68
28774,35.74,2.72,23.62
28775,54.32,33.53,39.11
28776,35.25,6.15,23.07
28777,42.26,2.19,22.25
28778,41.01,5.33,36.07
28779,40.73,5.63,24.82
28780,41.77,19.5,26.95
28781,55.41,11.0,29.61
28782,65.34,6.97,28.66
28783,44.59,19.2,34.06
28784,37.59,11.74,30.91
28785,67.5,2.07,26.11
28786,46.57,6.12,38.34
28787,63.3,7.05,105.07
28788,53.88,1.79,38.1
28789,64.09,6.31,24.59
28790,46.33,3.93,24.38
28791,52.05,6.48,24.36
28792,53.59,1.56,28.37
28793,34.93,5.44,27.82
28794,45.31,4.16,19.22
28795,53.12,2.94,27.76
28796,56.92,1.28,17.3
28797,38.11,8.95,24.27
28798,55.64,7.62,86.72
28799,33.53,17.25,30.36
28800,43.19,6.05,113.91
28801,46.31,23.43,25.58
28802,41.88,1.87,34.27
28803,38.44,1.6,32.86
28804,55.36,7.25,33.18
28805,56.63,5.6,24.62
28806,57.84,3.14,27.48
28807,26.9,17.47,22.85
28808,47.73,5.01,23.66
28809,47.71,2.16,33.94
28810,60.43,1.93,32.02
28811,42.75,23.28,46.53
28812,67.58,11.24,37.74
28813,40.96,3.67,39.44
28814,40.02,1.37,30.11
28815,49.02,1.89,18.84
28816,49.83,6.02,19.6
28817,43.07,16.31,18.6
28818,39.41,8.27,21.23
28819,52.56,6.38,124.75
28820,65.76,7.91,33.6
28821,50.18,2.43,34.53
28822,65.01,2.17,30.4
28823,64.9,26.21,97.96
28824,50.45,2.95,30.13
28825,63.52,22.59,35.43
28826,47.44,11.47,32.32
28827,56.07,4.76,21.25
28828,44.08,8.8,110.37
28829,32.8,8.52,29.51
28830,49.23,5.6,10.94
28831,42.04,25.3,44.79
28832,59.33,8.06,22.93
28833,41.45,32.84,25.7
28834,62.66,1.02,43.93
28835,58.45,3.91,41.96
28836,61.38,25.1,29.72
28837,41.4,6.38,95.04
28838,55.54,8.82,26.05
28839,36.89,14.97,28.1
28840,58.69,3.76,38.73
28841,34.2,9.14,35.12
28842,46.51,3.68,101.41
28843,61.96,4.63,108.18
28844,50.07,1.28,20.24
28845,56.44,16.98,19.26
28846,47.98,2.34,109.44
28847,47.47,9.62,25.03
28848,62.62,19.97,35.04
28849,35.94,4.07,98.3
28850,54.97,10.5,29.03
28851,63.66,1.86,46.97
28852,63.72,19.66,13.9
28853,55.44,11.76,19.18
28854,35.03,1.96,10.32
28855,59.82,2.02,101.23
28856,46.99,6.77,12.65
28857,58.54,4.2,37.77
28858,39.71,16.55,25.05
28859,52.23,10.02,20.83
28860,58.37,26.28,34.71
28861,69.42,15.13,22.89
28862,34.84,5.45,30.93
28863,43.23,7.89,18.8
28864,79.61,6.93,31.96
28865,52.3,3.73,37.96
28866,61.27,7.77,41.12
28867,47.6,8.06,32.95
28868,45.99,3.53,41.6
28869,54.76,3.32,32.68
28870,46.62,21.7,35.64
28871,52.03,1.61,43.7
28872,44.63,9.06,32.11
28873,50.69,17.28,41.23
28874,52.11,19.6,26.73
28875,57.19,3.86,26.23
28876,46.98,17.97,48.7
28877,53.5,46.22,34.02
28878,48.98,9.21,37.94
28879,31.38,10.74,38.72
28880,48.01,39.19,25.63
28881,63.76,3.18,35.05
28882,67.37,16.7,42.59
28883,37.87,2.52,35.6
28884,35.23,12.45,23.29
28885,61.45,1.23,31.25
28886,26.61,2.11,30.55
28887,52.7,4.51,89.3
28888,35.85,6.73,25.94
28889,65.8,8.77,27.47
28890,36.17,3.74,28.79
28891,52.83,10.65,42.62
28892,27.77,11.33,38.71
28893,53.53,15.11,91.8
28894,55.25,7.54,20.44
28895,46.04,8.0,31.67
28896,51.49,24.02,113.23
28897,47.35,3.04,26.46
28898,76.02,21.37,26.6
28899,32.77,9.48,35.53
28900,45.85,9.2,34.91
28901,46.57,7.49,27.41
28902,58.46,33.94,18.82
28903,57.71,5.21,21.3
28904,46.76,10.64,35.96
28905,43.44,14.24,48.78
28906,52.1,2.27,91.87
28907,50.15,6.95,23.22
28908,55.68,21.18,33.02
28909,43.2,14.43,101.15
28910,35.02,2.63,26.82
28911,57.82,5.56,33.32
28912,39.77,14.25,30.7
28913,45.51,15.86,32.76
28914,51.13,4.79,55.3
28915,27.11,1.57,27.23
28916,36.13,10.61,19.72
28917,47.86,1.26,88.71
28918,47.05,3.75,25.18
28919,42.53,1.88,30.87
28920,58.99,23.64,40.64
28921,44.34,5.24,30.61
28922,54.61,11.37,36.15
28923,68.44,9.04,39.75
28924,62.35,9.95,29.81
28925,41.39,20.02,31.37
28926,59.68,57.1,21.74
28927,55.95,1.23,29.43
28928,39.94,30.95,96.5
28929,52.98,4.18,48.56
28930,48.15,6.76,28.02
28931,36.41,17.79,36.73
28932,60.92,4.31,29.18
28933,30.17,31.06,37.1
28934,46.68,13.4,41.87
28935,54.05,2.5,30.52
28936,60.92,16.68,17.98
28937,49.01,5.42,35.87
28938,34.46,5.3,32.28
28939,33.26,2.48,35.3
28940,53.69,10.73,32.07
28941,48.52,6.11,29.6
28942,42.44,10.01,33.27
28943,57.4,15.66,30.43
28944,38.0,3.81,24.43
28945,56.71,38.55,36.11
28946,44.45,1.37,104.6
28947,51.34,1.65,22.42
28948,51.21,35.82,34.6
28949,48.83,11.26,44.12
28950,43.0,12.82,40.98
28951,51.08,2.38,37.23
28952,48.12,25.82,36.58
28953,67.63,2.14,30.67
28954,54.08,5.58,26.15
28955,42.55,12.43,35.94
28956,39.95,7.73,21.43
28957,59.72,15.31,34.4
28958,40.9,13.81,38.87
28959,48.95,9.75,21.04
28960,44.55,16.0,19.54
28961,57.66,45.37,28.29
28962,48.93,9.39,16.76
28963,35.49,1.44,21.54
28964,59.04,5.06,34.38
28965,44.26,14.81,40.3
28966,57.88,1.08,49.33
28967,41.28,33.46,25.52
28968,36.06,5.95,42.13
28969,48.23,3.38,19.14
28970,52.67,6.53,30.44
28971,46.32,4.06,21.78
28972,41.32,3.78,38.77
28973,51.11,20.67,21.43
28974,52.44,8.03,39.14
28975,43.57,25.31,32.01
28976,49.41,13.99,32.51
28977,36.22,4.19,29.45
28978,50.84,2.11,27.0
28979,55.32,14.75,36.59
28980,51.47,34.9,27.1
28981,53.3,2.15,13.28
28982,63.33,6.39,30.23
28983,67.52,3.43,28.89
28984,61.51,1.76,23.22
28985,39.68,32.2,38.03
28986,51.7,4.92,22.92
28987,40.13,8.76,26.51
28988,44.87,7.22,36.52
28989,46.83,1.58,39.87
28990,49.91,1.45,34.18
28991,72.86,17.33,14.22
28992,56.7,2.73,107.56
28993,38.98,3.86,104.32
28994,52.12,4.44,32.84
28995,39.64,1.12,21.66
28996,46.56,1.8,23.51
28997,41.21,7.2,101.8
28998,53.4,9.04,27.91
28999,41.9,17.05,121.92
29000,38.84,7.77,27.53
29001,67.77,2.9,92.86
29002,43.81,6.59,36.06
29003,61.26,14.16,41.8
29004,55.17,15.23,33.43
29005,49.6,54.0,22.59
29006,49.08,17.96,40.69
29007,44.02,6.5,96.39
29008,46.51,10.8,37.74
29009,44.81,11.97,36.46
29010,53.43,8.78,33.38
29011,62.26,22.4,31.55
29012,24.32,22.36,37.64
29013,74.29,1.08,34.6
29014,43.45,14.06,12.81
29015,57.53,1.14,31.95
29016,61.24,1.44,118.29
29017,43.77,14.44,12.6
29018,65.68,9.5,37.45
29019,60.76,3.49,38.86
29020,63.67,9.33,9.73
29021,55.22,2.85,30.99
29022,65.54,1.21,31.54
29023,73.15,4.8,27.09
29024,31.88,17.2,46.57
29025,50.86,28.26,26.2
29026,45.7,10.54,17.45
29027,64.1,3.78,35.38
29028,41.16,14.66,32.31
29029,59.83,2.74,21.43
29030,42.34,10.1,40.18
29031,39.69,4.73,36.91
29032,47.03,7.38,89.6
29033,39.41,6.09,106.05
29034,28.11,15.44,44.24
29035,48.27,7.63,99.89
29036,52.84,14.37,104.53
29037,36.11,25.38,27.93
29038,44.77,4.64,24.66
29039,53.31,4.94,36.6
29040,53.78,1.98,26.29
29041,43.18,48.08,6.82
29042,50.65,49.36,84.73
29043,42.59,7.62,22.0
29044,49.44,13.12,21.0
29045,57.06,18.33,27.74
29046,42.66,2.46,102.12
29047,57.83,4.94,16.11
29048,61.97,7.67,23.99
29049,38.83,4.34,36.3
29050,44.32,3.9,23.09
29051,47.1,3.79,31.96
29052,41.7,4.34,34.57
29053,46.75,1.96,100.44
29054,47.43,4.08,84.3
29055,37.49,20.32,23.77
29056,51.21,10.69,109.21
29057,50.04,59.55,34.48
29058,51.84,26.41,34.5
29059,70.12,11.01,31.26
29060,62.18,2.66,28.23
29061,46.73,4.54,18.82
29062,44.39,27.76,31.55
29063,59.95,31.05,89.35
29064,46.65,4.71,18.36
29065,32.6,13.4,32.57
29066,42.91,3.34,35.31
29067,48.24,12.49,25.57
29068,33.6,19.68,28.02
29069,65.95,7.61,24.23
29070,62.01,2.38,32.27
29071,58.7,15.85,17.02
29072,57.04,27.19,39.95
29073,53.9,15.88,34.7
29074,55.05,10.63,36.88
29075,51.2,7.58,16.78
29076,63.7,8.23,23.94
29077,40.29,34.41,30.2
29078,51.85,6.01,28.27
29079,53.59,6.02,32.94
29080,62.16,2.48,36.18
29081,41.95,2.77,81.76
29082,65.22,1.8,31.55
29083,38.4,3.32,112.6
29084,49.54,11.08,32.15
29085,45.61,2.84,38.14
29086,52.36,10.81,16.47
29087,29.27,5.77,35.74
29088,41.96,16.0,22.11
29089,35.66,1.73,36.61
29090,34.31,8.2,27.58
29091,59.15,10.18,30.89
29092,63.18,2.75,42.63
29093,47.4,18.21,30.16
29094,47.79,19.81,35.9
29095,33.14,4.28,32.38
29096,48.92,3.36,85.95
29097,47.73,1.33,37.12
29098,50.01,19.16,30.55
29099,67.91,38.49,32.11
29100,49.58,3.63,25.42
29101,46.38,25.71,18.94
29102,44.81,1.26,22.19
29103,57.61,13.31,36.03
29104,37.87,31.49,24.56
29105,48.12,14.17,44.92
29106,51.44,6.33,35.53
29107,40.57,3.85,36.34
29108,53.43,18.28,32.67
29109,69.03,3.98,15.81
29110,45.83,13.81,30.46
29111,52.97,13.77,28.4
29112,56.83,5.14,28.74
29113,56.8,7.33,28.11
29114,70.49,7.83,30.49
29115,27.93,1.9,25.66
29116,41.74,14.46,36.63
29117,46.43,4.91,28.8
29118,52.66,1.11,28.14
29119,65.05,2.33,34.46
29120,32.87,7.49,39.29
29121,41.27,2.69,26.49
29122,51.6,5.12,102.58
29123,48.59,1.33,33.57
29124,27.04,34.92,21.43
29125,71.39,5.61,29.37
29126,59.4,12.77,20.12
29127,45.39,6.12,25.74
29128,51.07,6.12,31.56
29129,47.99,3.82,30.21
29130,56.23,25.46,35.95
29131,37.74,7.67,22.29
29132,52.86,1.44,37.93
29133,52.8,22.83,35.39
29134,48.35,5.57,27.29
29135,58.9,7.03,41.99
29136,38.25,24.37,44.48
29137,36.56,12.23,18.28
29138,47.88,4.34,21.72
29139,39.04,11.89,23.04
29140,52.63,19.42,32.06
29141,45.96,5.03,34.34
29142,73.37,5.45,21.61
29143,64.75,13.37,30.94
29144,48.3,1.28,20.77
29145,69.83,1.51,19.19
29146,53.07,7.92,31.89
29147,52.21,2.8,20.0
29148,48.17,8.86,41.02
29149,56.09,3.53,31.75
29150,33.27,8.17,26.78
29151,49.22,23.78,93.72
29152,49.81,1.42,16.99
29153,37.41,6.1,30.19
29154,60.42,13.31,34.7
29155,53.26,9.15,14.41
29156,45.79,6.96,27.11
29157,41.79,9.75,19.65
29158,43.57,7.75,27.24
29159,46.52,9.38,24.02
29160,61.19,2.58,34.07
29161,54.51,1.53,36.99
29162,46.32,4.02,43.15
29163,46.0,5.86,27.84
29164,66.32,14.82,32.56
29165,36.08,5.09,33.13
29166,58.34,24.98,40.03
29167,42.04,4.73,32.02
29168,47.58,3.04,34.81
29169,49.06,12.59,33.03
29170,64.62,5.22,43.12
29171,52.63,4.42,23.67
29172,40.72,9.43,34.8
29173,47.33,18.99,23.5
29174,57.68,6.37,22.03
29175,56.8,8.08,33.3
29176,50.36,4.4,45.25
29177,51.9,15.7,37.01
29178,31.67,12.4,35.4
29179,52.53,3.59,22.03
29180,39.82,3.04,19.74
29181,57.17,22.56,111.19
29182,53.68,10.9,19.57
29183,63.28,8.65,21.5
29184,58.78,21.71,80.01
29185,47.86,13.01,12.9
29186,49.97,13.47,18.93
29187,50.0,5.48,34.47
29188,48.38,8.06,97.69
29189,48.89,7.92,32.11
29190,43.92,7.31,10.05
29191,42.83,4.18,99.27
29192,52.22,6.72,94.89
29193,44.7,58.76,25.04
29194,59.39,13.26,27.84
29195,53.81,7.18,29.39
29196,39.72,8.1,27.76
29197,52.63,23.51,108.72
29198,58.58,26.27,35.55
29199,60.31,3.61,18.75
29200,65.48,4.02,34.2
29201,51.79,4.53,29.12
29202,42.44,24.4,44.6
29203,61.67,13.28,36.72
